Label,Nama File,Mean,Standard Deviation (std),Maximum,Minimum,Median,Skewness,Kurtosis,Q1 (25th Percentile),Q3 (75th Percentile),Interquartile Range (IQR),Mode,ZCR Mean,ZCR Median,ZCR STD,ZCR Skewness,ZCR Kurtosis,rmse Mean,rmse Median,rmse STD,rmse Skewness,rmse Kurtosis
YAF_sad,YAF_chain_sad.wav,-3.2233154e-05,0.04049021,0.12402283,-0.18516189,0.0025435179,-0.8785761882614606,1.781818652739001,-0.014427066780626774,0.02392204338684678,-0.0680991,0.038349110167473555,0.15156046549479166,0.027587890625,0.23061086808611636,1.4800520793401457,1.7009165022014177,0.0016394578086440916,0.0004044316,0.0031894157,20.123265841784693,3.8604535383999448
YAF_sad,YAF_deep_sad.wav,-3.4949877e-05,0.042851828,0.13303034,-0.23170736,0.00092164666,-1.025691932715498,2.563281611250477,-0.00843425840139389,0.022513240575790405,-0.06844938,0.030947498977184296,0.0888671875,0.03076171875,0.16104274733203253,8.414602238893822,3.06405585897748,0.0018362803305911485,0.00024983095,0.0039240685,22.282664366470915,4.025324012680269
YAF_sad,YAF_death_sad.wav,-4.2367694e-05,0.041393727,0.10541938,-0.18703076,0.0008575161,-1.205672617262661,2.8109923746276193,-0.006858114153146744,0.021253799088299274,-0.041421115,0.028111913241446018,0.14672111742424243,0.05029296875,0.20821586954493884,3.3099634301687466,2.106507173750202,0.0017134423644886924,0.00020658916,0.0037601849,18.794083797789867,3.8854203192867374
YAF_sad,YAF_burn_sad.wav,-3.4580047e-05,0.031855404,0.096352115,-0.15519485,0.0018358524,-1.05483048990025,2.7299148388092727,-0.010490363463759422,0.016907166689634323,-0.07675275,0.027397530153393745,0.1279296875,0.0400390625,0.21736095223126034,3.3883065982843483,2.2364797313730262,0.0010147678822235195,0.00020697484,0.0022080212,26.82829545607436,4.544020970250633
YAF_sad,YAF_bath_sad.wav,-4.5148106e-05,0.04068284,0.15711886,-0.22849248,0.0009083051,-1.0526766386875297,2.9569360780431637,-0.011459398083388805,0.021762211807072163,-0.08279046,0.03322160989046097,0.14545849116161616,0.0390625,0.22256807600218184,2.6449842504351713,1.9986824591713135,0.001655095770712116,0.00030726608,0.0036866681,29.393374995035174,4.660485746512604
YAF_sad,YAF_choice_sad.wav,-4.5158315e-05,0.039012376,0.11051351,-0.20627522,0.0012709678,-1.1984328935455715,3.3152202870512077,-0.009254697477445006,0.020752523094415665,-0.052696746,0.03000722057186067,0.22249192457932693,0.055419921875,0.2610905340460238,-0.8219303890607508,0.918951930007369,0.0015219678629252219,0.00024846048,0.0035106887,27.593489435208447,4.633976093566283
YAF_sad,YAF_chalk_sad.wav,-4.1262865e-05,0.028193578,0.087020814,-0.13846284,0.00048589314,-0.8300238449158533,2.545584551686823,-0.007890605833381414,0.012862243223935366,-0.029692363,0.02075284905731678,0.15672800164473685,0.0546875,0.21284545807087,2.2638538671463806,1.878469398504824,0.0007948793883673862,0.00011568673,0.0016956166,17.400231324467114,3.7290304000593015
YAF_sad,YAF_chair_sad.wav,-3.864364e-05,0.024003407,0.054597445,-0.09458913,0.00096386246,-1.0313970950358524,1.2991797204278868,-0.00739657785743475,0.016096520237624645,-0.020394333,0.023493098095059395,0.13321358816964285,0.021484375,0.20269381917106885,2.302072470558456,1.881587265003098,0.0005761649783822408,0.00016099706,0.0010475775,14.417234843354347,3.420923615707154
YAF_sad,YAF_beg_sad.wav,-5.0779294e-05,0.04382336,0.16946131,-0.23573393,0.0010513022,-0.9905167380486277,2.6964068295783816,-0.01023371727205813,0.02232025656849146,0.0083054695,0.03255397384054959,0.12189705141129033,0.03515625,0.19826276936734924,4.352002080762019,2.3714582222997573,0.0019204896855407692,0.00033086128,0.0041639614,21.918821685062618,4.057590619114064
YAF_sad,YAF_calm_sad.wav,-4.022242e-05,0.020577816,0.04529058,-0.09338978,0.0005729683,-1.1099331883173411,1.7972955029934736,-0.0052599175833165646,0.013231934048235416,-0.0007136861,0.01849185163155198,0.09722222222222222,0.021484375,0.17590135696505982,6.527141958359342,2.7703038817482266,0.0004234481943578007,8.67411e-05,0.0008260995,15.04450155809641,3.552010948160248
YAF_sad,YAF_dime_sad.wav,-5.01837e-05,0.0512364,0.13634634,-0.22634311,0.0040189857,-1.0106370705182979,1.7825044526528737,-0.018962718546390533,0.03178391233086586,-0.024770133,0.05074663087725639,0.12747325067934784,0.033203125,0.22798262765414215,3.3514954866378703,2.225823968945474,0.002625170873898655,0.0007235545,0.0051082755,20.556158420448835,3.9848795490041145
YAF_sad,YAF_dead_sad.wav,-4.3806747e-05,0.044283785,0.18360856,-0.21375272,0.00041710952,-1.067601933230455,2.811957762644626,-0.0075260166777297854,0.020562986377626657,-0.14393736,0.028089003055356443,0.13966294090346534,0.04345703125,0.19569381451318138,3.5129253392052044,2.1508041334599772,0.0019610555744308854,0.00021058583,0.0043036914,15.477900154167891,3.595385449356877
YAF_sad,YAF_bean_sad.wav,-4.599336e-05,0.03576283,0.109629795,-0.1540663,0.0018996461,-0.8747346451750049,1.5405666998124925,-0.011484875343739986,0.020043318159878254,-0.07216125,0.03152819350361824,0.10549418131510417,0.03515625,0.19426873570459013,5.71539468102471,2.6822746106687667,0.0012789822230059463,0.00026996565,0.0024081105,15.520609890117381,3.484517583943734
YAF_sad,YAF_back_sad.wav,-3.3572396e-05,0.043671507,0.15341488,-0.22801083,0.0011483191,-1.1817812599888111,3.225170306220993,-0.012289513368159533,0.023922921158373356,-0.10217436,0.03621243452653289,0.12858072916666666,0.033203125,0.2252493846211237,3.231511363409221,2.2130800174198426,0.0019072019850438144,0.0003905376,0.004361117,28.69511553746106,4.718993312094293
YAF_sad,YAF_bought_sad.wav,-3.35963e-05,0.022984229,0.052148875,-0.09273482,0.00030549773,-1.1472685469592785,2.1512959473724313,-0.003121290006674826,0.012111201416701078,-0.001242877,0.015232491423375905,0.10698908025568182,0.027099609375,0.18324857440206996,5.155950458053187,2.518260973893175,0.0005282758856651266,4.460058e-05,0.0010772158,12.974665525384658,3.3802001731130122
YAF_sad,YAF_date_sad.wav,-3.6283753e-05,0.042089093,0.13188629,-0.20415622,0.0006640339,-0.9857908747880858,3.1625975075918076,-0.008239676943048835,0.018293036613613367,-0.06445299,0.026532713556662202,0.1629200166868932,0.04296875,0.23783786926717504,1.8201289534431284,1.7996115733317728,0.0017714929528071463,0.00018700947,0.004026395,19.714645377028877,3.9939980555985395
YAF_sad,YAF_bite_sad.wav,-3.4009612e-05,0.023359828,0.07281846,-0.13401985,0.00042688125,-1.3119838849094032,3.8431594336556225,-0.003045274643227458,0.012353177182376385,-0.013734223,0.015398451825603843,0.11895751953125,0.0283203125,0.19581585352380662,4.225415606087829,2.3379648466263907,0.0005456826290103759,5.8542915e-05,0.0013199187,37.525358050007185,5.243676753479294
YAF_sad,YAF_base_sad.wav,-3.8788923e-05,0.040340673,0.12019184,-0.19595927,0.0007449677,-1.0290980980889837,2.7593914064403666,-0.009445535950362682,0.019027184695005417,0.006548058,0.0284727206453681,0.19627426609848486,0.04248046875,0.2598657822852733,-0.20730117521113023,1.2267777962403847,0.001627371541948967,0.00021444327,0.0035517525,22.894697522691057,4.177755893862364
YAF_sad,YAF_bar_sad.wav,-3.1838797e-05,0.040241983,0.14394312,-0.1985871,0.0010986157,-1.2463541829382017,3.1205093079807256,-0.010109712835401297,0.021875808015465736,-0.07470869,0.03198552085086703,0.11123046875,0.0361328125,0.19621977289091025,5.189764820590863,2.569728657476185,0.0016194183124077354,0.00029434403,0.0036659173,26.10352720138389,4.5461798297925045
YAF_sad,YAF_cool_sad.wav,-2.7001131e-05,0.034904122,0.117922455,-0.18539149,0.0015719573,-1.0173856457476493,2.5504385052393346,-0.008983118459582329,0.019043926149606705,-0.081861615,0.028027044609189034,0.11764677444306931,0.03271484375,0.20988354726249148,4.370376668401969,2.4314185308976457,0.0012182987663627689,0.00021560854,0.0025997427,24.554522630788092,4.228745339003923
YAF_sad,YAF_chief_sad.wav,-5.30585e-05,0.021992346,0.054192133,-0.1014544,0.00043528862,-1.0451754543790173,2.463085119804731,-0.0032650564680807292,0.010011067381128669,-0.031346727,0.013276123849209398,0.15874506353021978,0.06201171875,0.1891996661337238,1.0407438658798274,1.395874471982414,0.0004836661943543236,4.87121e-05,0.0010229443,16.162333771167905,3.6225493716709822
YAF_sad,YAF_hall_sad (1).wav,-3.7657843e-05,0.042597324,0.19154751,-0.23340741,0.0036384542,-0.8660805392325285,2.2302006458179537,-0.015611943788826466,0.02513255923986435,-0.07956275,0.040744503028690815,0.11482657967032966,0.037109375,0.20260557915060068,4.720875970937251,2.491539143144052,0.001814533029446934,0.0004612903,0.0037333814,27.7321006183784,4.322019674633289
YAF_sad,YAF_half_sad (1).wav,-3.7179303e-05,0.041172005,0.12242122,-0.1979014,0.0009248719,-1.0033805495651178,2.405652025606555,-0.01096951006911695,0.021614955738186836,-0.13027705,0.032584465807303786,0.15404803936298078,0.04345703125,0.22332766425692294,2.489343577105674,1.9501585386360636,0.0016951355851805236,0.0002886182,0.0035594907,17.648011205858474,3.7824958825726256
YAF_sad,YAF_jug_sad.wav,-4.209408e-05,0.04124596,0.14360185,-0.23150305,0.00053351896,-1.0736743017820287,3.4167396844796967,-0.00838852091692388,0.018961246125400066,-0.0881363,0.027349767042323947,0.16700613839285713,0.052734375,0.2287556297721509,2.334446825518339,1.8746792739814047,0.0017012310166841602,0.00021434561,0.0039610253,28.454099658479297,4.561758422428236
YAF_sad,YAF_dodge_sad.wav,-4.2558062e-05,0.038447253,0.13914414,-0.18878937,0.00089957373,-0.9317135449095331,2.7585527952781534,-0.007673563435673714,0.017548460513353348,-0.0724248,0.02522202394902706,0.15180431547619047,0.052734375,0.21170519896596415,2.1726001980714926,1.8393018001600852,0.001478193229200747,0.00017300298,0.0032259412,15.815435089911105,3.552979551400709
YAF_sad,YAF_fall_sad.wav,-4.7564103e-05,0.045341287,0.13683483,-0.2165044,0.0027203944,-1.0013795827351362,2.273024384336093,-0.013878784608095884,0.025554468855261803,-0.102536775,0.03943325346335769,0.1443776334269663,0.0380859375,0.22237483394340105,2.270033792809474,1.909328049507905,0.0020558343293025872,0.00042310494,0.0042517628,21.052928599751773,3.954395261878864
YAF_sad,YAF_half_sad.wav,-3.7179303e-05,0.041172005,0.12242122,-0.1979014,0.0009248719,-1.0033805495651178,2.405652025606555,-0.01096951006911695,0.021614955738186836,-0.13027705,0.032584465807303786,0.15404803936298078,0.04345703125,0.22332766425692294,2.489343577105674,1.9501585386360636,0.0016951355851805236,0.0002886182,0.0035594907,17.648011205858474,3.7824958825726256
YAF_sad,YAF_judge_sad.wav,-4.054293e-05,0.033597656,0.15378201,-0.17419946,0.00080931117,-1.0331140832240224,3.0710255584626314,-0.009057190269231796,0.017207071185112,-0.088167295,0.026264261454343796,0.1725292020631068,0.05615234375,0.22022527127039623,1.642800895283134,1.6612066512438461,0.0011288041035487637,0.0001871322,0.0025431945,26.345311997895806,4.517019637427981
YAF_sad,YAF_gaze_sad.wav,-4.2343803e-05,0.039364576,0.110744655,-0.18635508,0.00096189,-1.104606411601414,2.5821495914082506,-0.009014828130602837,0.020290253683924675,-0.04285729,0.02930508181452751,0.15885564630681817,0.039794921875,0.2387323038448194,1.202229900136678,1.6784440591077754,0.0015495717775881569,0.00022582234,0.0033187245,21.84304239841031,4.106665917852165
YAF_sad,YAF_gap_sad.wav,-4.028404e-05,0.054287262,0.16802886,-0.25220746,0.00082264224,-1.155636360523834,3.14401054241217,-0.008970172144472599,0.025255017913877964,-0.03479161,0.03422519005835056,0.11896947487113402,0.041015625,0.192671504888893,4.127400343210524,2.374644796272983,0.00294710836655104,0.00033090316,0.006686389,20.00246105403672,4.012084908426043
YAF_sad,YAF_gun_sad.wav,-3.663671e-05,0.04042249,0.18967459,-0.2563936,0.0016481736,-0.8331706160764863,3.038635006085629,-0.013396478723734617,0.02259310008957982,-0.058742464,0.03598957881331444,0.12067451862373738,0.03173828125,0.2137273981366061,4.035267803021033,2.365840116357023,0.00163397907662796,0.00037023937,0.0036688747,46.92046206580454,5.4423392068167775
YAF_sad,YAF_get_sad (1).wav,-3.7262573e-05,0.033550717,0.13183168,-0.18464866,0.00036080927,-1.0192356118129426,3.1340767354777617,-0.006228788057342172,0.01382798608392477,-0.07427563,0.020056774141266942,0.1766064453125,0.0732421875,0.21726647671419763,1.8587447869407914,1.7147195823677313,0.0011256521643049182,9.996699e-05,0.0025516811,25.523075686055194,4.325570820240698
YAF_sad,YAF_join_sad.wav,-3.3607303e-05,0.037059356,0.11974888,-0.18286072,0.0020322988,-0.8219696309011902,2.0003337407092,-0.014016163535416126,0.020376873202621937,-0.06710808,0.03439303673803806,0.13032075547680413,0.03173828125,0.21125631847269638,2.716165832611619,2.022807880652678,0.0013733970181249778,0.0003173307,0.002747931,19.017952063853944,3.8421741644703973
YAF_sad,YAF_kick_sad.wav,-4.2792897e-05,0.031350378,0.16027704,-0.19943678,0.00021489707,-0.990379874142572,3.924447906221107,-0.004013755591586232,0.011165526695549488,-0.10647152,0.01517928228713572,0.15604073660714285,0.0673828125,0.1913685083681849,3.583689233166006,2.0694524424480987,0.000982848035986131,5.746302e-05,0.002393359,35.319285740661826,4.810238262853133
YAF_sad,YAF_good_sad.wav,-4.2704338e-05,0.038085874,0.15316002,-0.21294369,0.00075375504,-1.0710924646865194,3.1024136376077305,-0.008185114711523056,0.019791109021753073,-0.068006456,0.02797622373327613,0.12479073660714286,0.039794921875,0.1960597104797836,4.509596140502035,2.376263154048014,0.0014505355260721945,0.00023117752,0.0032780853,24.660153216923383,4.315838250319481
YAF_sad,YAF_goal_sad (1).wav,-5.0545186e-05,0.04710182,0.19350734,-0.22480786,0.0010712862,-1.1094835680028166,2.0866743719414105,-0.009753789519891143,0.027870993595570326,-0.036198944,0.03762478311546147,0.11985311702806123,0.029296875,0.20839183468062156,4.195540423471436,2.3858179899195218,0.002218584237927851,0.00041788892,0.0044875946,16.805170055888063,3.6483008325282933
YAF_sad,YAF_hush_sad.wav,-2.9173936e-05,0.040630408,0.10851732,-0.2010881,0.0026132935,-1.0205991635436888,2.369757164604562,-0.012609409168362617,0.020134804770350456,-0.019516416,0.032744213938713074,0.15965768914473685,0.04638671875,0.21576891973837,1.5730600048659706,1.6754639539329927,0.0016508309174043006,0.00028241993,0.003452048,18.27675725560103,3.831208059836148
YAF_sad,YAF_dip_sad.wav,-1.374235e-05,0.03820921,0.16316089,-0.19519344,0.0005765182,-0.8698292173552141,2.77319303400911,-0.010682005435228348,0.018299799412488937,-0.07897861,0.028981804847717285,0.1208343505859375,0.0341796875,0.21197558039668743,4.1742230321722635,2.3774654131496806,0.001459944023092608,0.00021916434,0.0031900506,24.69403393831247,4.253707688453611
YAF_sad,YAF_gin_sad (1).wav,-4.4021814e-05,0.040025163,0.15169492,-0.19392681,0.0010491902,-0.8473936254069794,1.5561169730143476,-0.013077284209430218,0.023573387414216995,-0.12157093,0.03665067162364721,0.13646148353494625,0.0283203125,0.21236076053531416,2.2862602860411707,1.913812122841797,0.0016020155661231944,0.0003579588,0.0030226102,13.735218577362488,3.3222833733307127
YAF_sad,YAF_hire_sad.wav,-3.338635e-05,0.049840685,0.17568636,-0.24649438,0.0031227323,-0.9009994520808124,2.300018326443765,-0.016069639939814806,0.02771953586488962,-0.027825253,0.04378917580470443,0.12343951353092783,0.03564453125,0.21877270317160497,3.877581100959646,2.341681318839259,0.0024840952117452433,0.0005143276,0.0051525845,19.650336074904523,3.8866737750985454
YAF_sad,YAF_fail_sad.wav,-3.4920093e-05,0.037501097,0.11875886,-0.1456066,0.0015738637,-0.8659411938458981,1.9579484821654685,-0.009377523325383663,0.019156066235154867,-0.08722836,0.02853358956053853,0.15751056281887754,0.040283203125,0.23015926986899102,1.3329432615586505,1.6654125665487454,0.0014063334293502698,0.0002148328,0.002798982,10.43502065559132,3.101311601684419
YAF_sad,YAF_doll_sad.wav,-3.996403e-05,0.038879097,0.13845775,-0.19950911,0.0024898387,-0.9430748281902854,2.5574092500973924,-0.012727813795208931,0.021379618905484676,-0.04638409,0.03410743270069361,0.13038126627604166,0.031982421875,0.2239111286416985,3.041670498905905,2.149263334373584,0.0015115859677250377,0.000326228,0.0032283175,25.953508161429703,4.361503238317572
YAF_sad,YAF_haze_sad (1).wav,-4.792245e-05,0.03776705,0.12068551,-0.15290737,0.0026379637,-0.8027257815665937,1.2430891966279392,-0.015270023606717587,0.023266728967428207,-0.08914003,0.038536752574145794,0.1601266571969697,0.02734375,0.24826276402746292,0.770729929275983,1.5683911907354107,0.0014263524761528486,0.00039056543,0.0025702696,11.214733531938377,3.1369646908900726
YAF_sad,YAF_germ_sad (1).wav,-2.860677e-05,0.04142332,0.16077873,-0.21047907,0.0022794176,-0.9806415054701174,2.845764922497124,-0.012378038838505745,0.021489931736141443,-0.09142512,0.03386797057464719,0.13458806818181818,0.037109375,0.21694429406447266,3.035306245996015,2.075204835094238,0.0017158921643047969,0.0003195699,0.0037782653,23.784036315781886,4.284388572781041
YAF_sad,YAF_keen_sad.wav,-4.830559e-05,0.04998692,0.51099205,-0.434339,0.0017849581,-0.9615847073844059,2.684067562944179,-0.013547224225476384,0.02547898981720209,-0.06011936,0.039026214042678475,0.1220703125,0.041748046875,0.19440290361157048,3.942952320348372,2.2672323662771525,0.0024986949701876365,0.00041091765,0.0054099937,174.13854298790824,7.417377076104671
YAF_sad,YAF_goose_sad.wav,-4.4128188e-05,0.050261553,0.15408844,-0.26723927,0.0011409825,-1.1291814915857947,3.5160227835273608,-0.010288421995937824,0.02164769172668457,-0.02795469,0.031936113722622395,0.1826171875,0.046875,0.24518866373528486,0.03787590936690721,1.3206266888494793,0.0025262253134680375,0.00027540312,0.005935277,28.021586704557052,4.589745885793259
YAF_sad,YAF_home_sad.wav,-5.507683e-05,0.06208218,0.1577095,-0.25543326,0.004821594,-0.8876056164723363,1.9387454778430024,-0.021203867625445127,0.03183090593665838,-0.06712295,0.05303477356210351,0.11649532108516483,0.0390625,0.2078582371166502,3.8451925677133074,2.3327300693832633,0.0038541996827214627,0.0007716927,0.007652205,16.75536215353294,3.6915101084776216
YAF_sad,YAF_haze_sad.wav,-4.792245e-05,0.03776705,0.12068551,-0.15290737,0.0026379637,-0.8027257815665937,1.2430891966279392,-0.015270023606717587,0.023266728967428207,-0.08914003,0.038536752574145794,0.1601266571969697,0.02734375,0.24826276402746292,0.770729929275983,1.5683911907354107,0.0014263524761528486,0.00039056543,0.0025702696,11.214733531938377,3.1369646908900726
YAF_sad,YAF_far_sad.wav,-4.5850386e-05,0.037220605,0.11972214,-0.18464847,0.0018447591,-1.10783843039836,2.350087010775918,-0.008260710164904594,0.021195904351770878,-0.045511484,0.029456614516675472,0.14707797181372548,0.033447265625,0.21656758487629146,1.9507106494669406,1.810081775871125,0.001385375375196331,0.00022021547,0.002891269,15.806340448984944,3.5858508719578888
YAF_sad,YAF_five_sad.wav,-3.2039767e-05,0.041745614,0.13730153,-0.19863613,0.0009360736,-1.0082154253844495,2.8222029829640825,-0.008553825551643968,0.020347352139651775,-0.15140471,0.028901177691295743,0.16835472470238094,0.046875,0.22420318529479688,1.110285875288545,1.543645248952789,0.001742697387836793,0.0002288059,0.0038281053,18.782011682069808,3.8549899187143506
YAF_sad,YAF_fat_sad.wav,-3.5152592e-05,0.045533504,0.12974025,-0.22766379,0.0018811831,-1.2381317481966507,2.90117383302702,-0.007860092446208,0.0232108011841774,-0.13280585,0.0310708936303854,0.18482555042613635,0.04052734375,0.2280178975087143,0.6069764452255182,1.3466116725824773,0.0020733014947951632,0.0002594951,0.004591786,19.942882855220372,3.9556305264452445
YAF_sad,YAF_hole_sad.wav,-4.6339588e-05,0.044555113,0.1456957,-0.21659914,0.004515768,-0.9185857908107177,1.8237854117327394,-0.01623193547129631,0.025089284405112267,-0.116887465,0.04132121987640858,0.11121352838010204,0.0283203125,0.21088379100200658,4.189347804748629,2.4089067582521206,0.0019851604201387672,0.00048672568,0.003883819,17.89047076069706,3.7195317128927337
YAF_sad,YAF_king_sad.wav,-4.8700545e-05,0.04860328,0.14548543,-0.23828639,0.003107294,-1.0181392273151064,2.485092245696948,-0.014356064843013883,0.02479141764342785,-0.12815584,0.03914748248644173,0.11632002160904255,0.03564453125,0.1944291828815707,4.360756446659272,2.373165742604389,0.002362281600520314,0.00045996148,0.0050051203,21.872130344372934,4.093237985046635
YAF_sad,YAF_hurl_sad.wav,-6.0255097e-05,0.058839936,0.14934838,-0.22090456,0.007166459,-0.8816939687211884,1.2091832565411291,-0.02459409460425377,0.03625253587961197,-0.060734265,0.06084663048386574,0.11583053234011628,0.033203125,0.21273334181087045,3.4459549516812684,2.268464023614858,0.0034621416228894967,0.0009833972,0.0062056333,13.226297735724476,3.310917578849735
YAF_sad,YAF_hall_sad.wav,-3.7657843e-05,0.042597324,0.19154751,-0.23340741,0.0036384542,-0.8660805392325285,2.2302006458179537,-0.015611943788826466,0.02513255923986435,-0.07956275,0.040744503028690815,0.11482657967032966,0.037109375,0.20260557915060068,4.720875970937251,2.491539143144052,0.001814533029446934,0.0004612903,0.0037333814,27.7321006183784,4.322019674633289
YAF_sad,YAF_juice_sad.wav,-4.2335305e-05,0.04381489,0.12625557,-0.20591752,0.00093859696,-0.98906799549718,2.452197623701,-0.01224017096683383,0.02136622555553913,-0.017170886,0.03360639652237296,0.20104861953883496,0.05419921875,0.246853655885471,-0.3949402601267744,1.0954455010929265,0.001919746562415921,0.00028836296,0.0040524458,18.925496454622795,3.8851132550875827
YAF_sad,YAF_hash_sad (1).wav,-3.420074e-05,0.06954305,0.21149878,-0.38998586,0.003116607,-1.1076881324876267,3.321796364215264,-0.018447902519255877,0.03370970580726862,0.01205232,0.052157608326524496,0.16219675164473685,0.05078125,0.2148665739379573,1.309343520606963,1.6041270011925366,0.004836237502498108,0.0007089062,0.011159007,32.86570526156074,4.872750266933334
YAF_sad,YAF_hate_sad (1).wav,-4.1081526e-05,0.045804895,0.1291586,-0.2099626,0.0016735506,-1.037042287324238,2.31975165159996,-0.0135401776060462,0.025343071669340134,-0.063223384,0.03888324927538633,0.13416883680555555,0.03564453125,0.2149145733587001,3.0563439061304454,2.1095837740815653,0.0020980901609211375,0.0004014679,0.0043625487,20.997073375420864,4.03132210202694
YAF_sad,YAF_hate_sad.wav,-4.1081526e-05,0.045804895,0.1291586,-0.2099626,0.0016735506,-1.037042287324238,2.31975165159996,-0.0135401776060462,0.025343071669340134,-0.063223384,0.03888324927538633,0.13416883680555555,0.03564453125,0.2149145733587001,3.0563439061304454,2.1095837740815653,0.0020980901609211375,0.0004014679,0.0043625487,20.997073375420864,4.03132210202694
YAF_sad,YAF_laud_sad.wav,-2.2194721e-05,0.06090376,0.17412528,-0.27328536,0.0045871157,-1.0895461113057472,2.0213858244780365,-0.01690846122801304,0.03480520099401474,-0.17522886,0.05171366222202778,0.1019788240131579,0.033203125,0.18304233380329252,5.93106202540514,2.703569900408901,0.0037092686873088443,0.0007600355,0.007439811,17.48135393693338,3.7059458879879696
YAF_sad,YAF_germ_sad.wav,-2.860677e-05,0.04142332,0.16077873,-0.21047907,0.0022794176,-0.9806415054701174,2.845764922497124,-0.012378038838505745,0.021489931736141443,-0.09142512,0.03386797057464719,0.13458806818181818,0.037109375,0.21694429406447266,3.035306245996015,2.075204835094238,0.0017158921643047969,0.0003195699,0.0037782653,23.784036315781886,4.284388572781041
